Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
18139036,GBP/CAD,2000,3/13/15 6:28 PM,3/18/15 8:11 PM,S,1.88413,1.88516,-1.09,0.03,-1.06,7510123597
18139037,EUR/AUD,1000,3/13/15 6:29 PM,5/1/15 11:29 AM,S,1.37488,1.42866,-27.72,1.67,-26.05,7510123597
18682351,EUR/AUD,1000,3/13/15 6:29 PM,5/4/15 12:25 PM,S,1.37488,1.42317,-25.0,1.7,-23.3,7510123597
18159411,EUR/USD,2000,3/16/15 6:49 PM,3/18/15 8:06 PM,B,1.0948,1.0576,49.43,-0.04,49.39,7510123597
18159415,GBP/USD,2000,3/16/15 6:49 PM,3/18/15 8:07 PM,B,1.50598,1.48327,30.16,0.02,30.18,7510123597
18159421,EUR/JPY,2000,3/16/15 6:50 PM,3/18/15 8:09 PM,B,130.995,128.428,28.48,-0.01,28.47,7510123597
18159423,GBP/JPY,1000,3/16/15 6:51 PM,4/13/15 12:16 PM,B,176.159,180.085,-22.29,0.39,-21.9,7510123597
18471100,GBP/JPY,1000,3/16/15 6:51 PM,4/14/15 11:42 AM,B,175.262,180.085,-27.52,0.39,-27.13,7510123597
18159425,EUR/CAD,2000,3/16/15 6:51 PM,3/18/15 8:10 PM,B,1.36725,1.35193,16.25,-0.1,16.15,7510123597
18159430,GBP/CAD,2000,3/16/15 6:52 PM,3/18/15 7:51 PM,B,1.87846,1.89564,-18.29,-0.05,-18.34,7510123597
18159433,EUR/AUD,2000,3/16/15 6:52 PM,3/18/15 7:54 PM,B,1.39167,1.38428,7.7,-0.29,7.41,7510123597
18159435,GBP/AUD,2000,3/16/15 6:53 PM,3/18/15 8:12 PM,B,1.92706,1.94075,-14.21,-0.31,-14.52,7510123597
18210850,EUR/USD,2000,3/18/15 7:39 PM,3/18/15 8:06 PM,B,1.09475,1.08093,18.36,0.0,18.36,7510123597
18210877,GBP/USD,2000,3/18/15 7:40 PM,3/18/15 8:07 PM,B,1.50489,1.49375,14.81,0.0,14.81,7510123597
18210918,USD/JPY,2000,3/18/15 7:42 PM,3/20/15 6:50 PM,S,120.14,120.203,-0.7,-0.05,-0.75,7510123597
18210939,USD/CAD,2000,3/18/15 7:44 PM,3/20/15 6:50 PM,S,1.25798,1.25771,0.29,0.04,0.33,7510123597
18210977,AUD/USD,2000,3/18/15 7:46 PM,3/18/15 8:08 PM,B,0.78162,0.77754,5.41,0.0,5.41,7510123597
18210997,NZD/USD,2000,3/18/15 7:47 PM,3/19/15 7:13 PM,S,0.74943,0.73846,14.9,-0.39,14.51,7510123597
18211007,EUR/JPY,2000,3/18/15 7:48 PM,3/18/15 8:09 PM,B,131.017,130.121,9.94,0.0,9.94,7510123597
18211052,EUR/CAD,2000,3/18/15 7:51 PM,3/20/15 6:54 PM,B,1.36107,1.36088,0.2,-0.2,0.0,7510123597
18211088,GBP/CAD,2000,3/18/15 7:52 PM,3/25/15 7:06 PM,S,1.87857,1.86096,18.93,0.03,18.96,7510123597
18211106,EUR/AUD,2000,3/18/15 7:54 PM,3/20/15 6:55 PM,B,1.39143,1.3919,-0.49,-0.57,-1.06,7510123597
18211124,GBP/AUD,2000,3/18/15 7:55 PM,3/25/15 7:06 PM,S,1.91883,1.89702,22.99,0.52,23.51,7510123597
18211547,EUR/USD,2000,3/18/15 8:06 PM,3/19/15 7:12 PM,S,1.094,1.06392,40.86,0.03,40.89,7510123597
18211590,GBP/USD,2000,3/18/15 8:07 PM,3/19/15 7:12 PM,S,1.50491,1.47239,44.17,-0.07,44.1,7510123597
18211662,AUD/USD,2000,3/18/15 8:08 PM,3/19/15 7:13 PM,S,0.78195,0.76262,26.26,-0.26,26.0,7510123597
18211679,EUR/JPY,2000,3/18/15 8:09 PM,3/19/15 7:13 PM,S,130.948,128.717,25.06,-0.01,25.05,7510123597
18237914,EUR/USD,2000,3/19/15 7:18 PM,3/19/15 7:20 PM,S,1.06357,1.06361,-0.05,0.0,-0.05,7510123597
18237957,GBP/JPY,2000,3/19/15 7:25 PM,3/20/15 6:46 PM,B,179.596,178.052,17.19,0.02,17.21,7510123597
18260592,EUR/USD,2000,3/20/15 6:47 PM,3/20/15 8:36 PM,S,1.0817,1.08268,-1.31,0.0,-1.31,7510123597
18260611,GBP/USD,2000,3/20/15 6:48 PM,3/20/15 8:36 PM,S,1.49415,1.49504,-1.19,0.0,-1.19,7510123597
18260623,AUD/USD,2000,3/20/15 6:52 PM,3/20/15 8:36 PM,S,0.7779,0.77778,0.16,0.0,0.16,7510123597
18260632,NZD/USD,2000,3/20/15 6:53 PM,3/20/15 8:36 PM,S,0.75617,0.75627,-0.13,0.0,-0.13,7510123597
18260636,EUR/JPY,2000,3/20/15 6:53 PM,3/20/15 8:36 PM,S,130.057,130.044,0.14,0.0,0.14,7510123597
18260643,EUR/CAD,2000,3/20/15 6:55 PM,3/20/15 8:36 PM,S,1.3611,1.36107,0.03,0.0,0.03,7510123597
18284029,EUR/USD,2000,3/23/15 6:50 PM,3/26/15 7:45 PM,S,1.09388,1.08849,7.26,0.05,7.31,7510123597
18284036,GBP/USD,2000,3/23/15 6:51 PM,3/26/15 7:46 PM,S,1.49362,1.48583,10.49,-0.11,10.38,7510123597
18284056,USD/JPY,2000,3/23/15 6:54 PM,3/27/15 6:25 PM,B,119.134,119.846,-8.03,0.05,-7.98,7510123597
18284077,USD/CAD,2000,3/23/15 6:59 PM,3/25/15 7:14 PM,B,1.2514,1.25081,0.63,-0.06,0.57,7510123597
18284082,AUD/USD,2000,3/23/15 7:00 PM,3/26/15 7:46 PM,S,0.78799,0.78205,8.0,-0.44,7.56,7510123597
18284092,NZD/USD,2000,3/23/15 7:01 PM,3/26/15 7:47 PM,S,0.76509,0.75801,9.53,-0.69,8.84,7510123597
18284093,EUR/JPY,2000,3/23/15 7:01 PM,3/26/15 7:48 PM,S,131.105,129.869,13.95,-0.01,13.94,7510123597
18284097,EUR/CAD,2000,3/23/15 7:02 PM,3/26/15 7:49 PM,S,1.36826,1.35809,10.98,0.11,11.09,7510123597
18284099,GBP/CAD,2000,3/23/15 7:02 PM,3/25/15 7:06 PM,S,1.86863,1.86096,8.24,0.0,8.24,7510123597
18284104,EUR/AUD,2000,3/23/15 7:03 PM,4/10/15 11:21 AM,S,1.38824,1.38289,5.61,1.36,6.97,7510123597
18284106,GBP/AUD,2000,3/23/15 7:03 PM,3/31/15 6:58 PM,S,1.89591,1.94926,-54.74,0.71,-54.03,7510123597
18298570,GBP/JPY,2000,3/24/15 6:46 PM,3/27/15 6:27 PM,B,177.199,177.619,-4.74,0.1,-4.64,7510123597
18310972,GBP/CAD,2000,3/25/15 7:06 PM,3/26/15 7:51 PM,S,1.86064,1.85247,8.82,0.01,8.83,7510123597
18311029,USD/CAD,2000,3/25/15 7:15 PM,3/27/15 6:26 PM,B,1.25897,1.25184,7.61,-0.11,7.5,7510123597
18328332,EUR/USD,2000,3/26/15 7:45 PM,3/27/15 6:25 PM,S,1.08837,1.09009,-2.31,0.01,-2.3,7510123597
18328334,GBP/USD,2000,3/26/15 7:46 PM,3/27/15 6:25 PM,S,1.48563,1.48763,-2.69,-0.02,-2.71,7510123597
18328335,AUD/USD,2000,3/26/15 7:46 PM,3/27/15 6:26 PM,S,0.78188,0.77603,7.87,-0.09,7.78,7510123597
18328336,NZD/USD,2000,3/26/15 7:47 PM,3/27/15 6:27 PM,S,0.75784,0.75721,0.85,-0.14,0.71,7510123597
18328347,EUR/JPY,2000,3/26/15 7:48 PM,3/27/15 6:27 PM,S,129.843,129.878,-0.4,0.0,-0.4,7510123597
18328356,EUR/CAD,2000,3/26/15 7:49 PM,4/10/15 11:20 AM,S,1.35787,1.33974,19.61,0.28,19.89,7510123597
18328365,GBP/CAD,2000,3/26/15 7:51 PM,4/17/15 10:46 AM,S,1.8521,1.82714,27.32,0.02,27.34,7510123597
18341676,EUR/CAD,2000,3/27/15 6:28 PM,3/31/15 6:46 PM,B,1.36045,1.37322,-13.57,-0.1,-13.67,7510123597
18341680,GBP/CAD,2000,3/27/15 6:29 PM,3/30/15 6:40 PM,B,1.88122,1.87351,8.2,-0.01,8.19,7510123597
18341683,EUR/AUD,2000,3/27/15 6:29 PM,4/2/15 6:53 PM,B,1.4375,1.40549,32.68,-1.12,31.56,7510123597
18341685,GBP/AUD,2000,3/27/15 6:30 PM,4/3/15 6:42 PM,B,1.95208,1.91721,35.73,-1.13,34.6,7510123597
18357015,EUR/USD,2000,3/30/15 6:26 PM,4/10/15 11:15 AM,S,1.0824,1.06064,29.71,0.13,29.84,7510123597
18357091,GBP/CAD,2000,3/30/15 6:44 PM,4/3/15 6:39 PM,S,1.88193,1.86206,21.34,0.02,21.36,7510123597
18357111,EUR/AUD,2000,3/30/15 6:46 PM,4/2/15 6:53 PM,B,1.43747,1.41509,22.85,-0.98,21.87,7510123597
18357189,GBP/AUD,2000,3/30/15 6:49 PM,4/3/15 6:43 PM,B,1.95208,1.93812,14.3,-0.98,13.32,7510123597
18373194,EUR/USD,2000,3/31/15 6:32 PM,4/10/15 11:15 AM,S,1.07342,1.06074,17.31,0.12,17.43,7510123597
18373241,NZD/USD,1000,3/31/15 6:40 PM,4/30/15 12:05 PM,S,0.74729,0.76205,-9.57,-2.19,-11.76,7510123597
18667794,NZD/USD,1000,3/31/15 6:40 PM,5/1/15 11:25 AM,S,0.74729,0.75756,-6.72,-2.26,-8.98,7510123597
18373248,GBP/JPY,1000,3/31/15 6:43 PM,4/14/15 11:45 AM,B,175.308,178.175,-16.35,0.22,-16.13,7510123597
18484849,GBP/JPY,1000,3/31/15 6:43 PM,4/15/15 12:13 PM,B,176.273,178.175,-10.79,0.22,-10.57,7510123597
18373355,USD/CAD,2000,3/31/15 7:07 PM,4/3/15 6:23 PM,S,1.26655,1.24837,19.54,0.03,19.57,7510123597
18373448,USD/JPY,2000,3/31/15 7:27 PM,4/2/15 7:01 PM,S,119.939,119.751,2.12,-0.09,2.03,7510123597
18373454,GBP/USD,2000,3/31/15 7:28 PM,4/10/15 11:16 AM,S,1.48494,1.46471,27.62,-0.23,27.39,7510123597
18373458,EUR/JPY,2000,3/31/15 7:29 PM,4/10/15 11:18 AM,S,128.827,127.539,14.63,-0.07,14.56,7510123597
18389273,GBP/CAD,2000,4/1/15 7:14 PM,4/3/15 6:39 PM,S,1.86956,1.86206,8.06,0.02,8.08,7510123597
18389283,GBP/AUD,2000,4/1/15 7:16 PM,4/1/15 7:19 PM,B,1.94898,1.94883,0.15,0.0,0.15,7510123597
18389332,GBP/AUD,1000,4/1/15 7:28 PM,5/4/15 12:26 PM,B,1.93129,1.94963,-9.5,-2.35,-11.85,7510123597
18696588,GBP/AUD,1000,4/1/15 7:28 PM,5/5/15 1:09 PM,B,1.9195,1.94963,-15.7,-2.42,-18.12,7510123597
18400592,EUR/AUD,2000,4/2/15 6:53 PM,4/7/15 8:12 PM,S,1.43749,1.41789,20.19,0.07,20.26,7510123597
18400651,EUR/JPY,2000,4/2/15 7:08 PM,4/10/15 11:18 AM,S,130.388,127.541,32.33,0.01,32.34,7510123597
18400660,EUR/CAD,2000,4/2/15 7:11 PM,4/10/15 11:20 AM,S,1.36952,1.3397,32.25,0.11,32.36,7510123597
18406497,USD/JPY,2000,4/3/15 6:21 PM,4/7/15 7:58 PM,S,118.966,120.362,-15.64,-0.04,-15.68,7510123597
18406503,USD/CAD,2000,4/3/15 6:23 PM,4/10/15 11:17 AM,B,1.26286,1.24837,15.67,-0.13,15.54,7510123597
18414126,EUR/USD,2000,4/6/15 6:57 PM,4/7/15 7:57 PM,B,1.0828,1.09823,-20.81,-0.02,-20.83,7510123597
18414129,GBP/USD,2000,4/6/15 6:58 PM,4/7/15 7:57 PM,B,1.48287,1.49293,-13.57,0.01,-13.56,7510123597
18414142,NZD/USD,2000,4/6/15 7:02 PM,4/7/15 7:58 PM,B,0.7497,0.75804,-11.25,0.06,-11.19,7510123597
18414161,GBP/AUD,1000,4/6/15 7:06 PM,4/27/15 11:45 AM,B,1.93546,1.95746,-11.37,-1.53,-12.9,7510123597
18616165,GBP/AUD,1000,4/6/15 7:06 PM,4/28/15 11:49 AM,B,1.92566,1.95746,-16.51,-1.59,-18.1,7510123597
18426407,EUR/AUD,2000,4/7/15 8:15 PM,4/8/15 8:13 PM,B,1.4017,1.41781,-16.67,-0.14,-16.81,7510123597
18438580,USD/JPY,2000,4/8/15 8:16 PM,4/14/15 11:38 AM,B,119.655,120.042,-4.42,0.04,-4.38,7510123597
18438614,AUD/USD,2000,4/8/15 8:19 PM,4/10/15 11:17 AM,B,0.76722,0.76974,-3.44,0.17,-3.27,7510123597
18438616,NZD/USD,2000,4/8/15 8:20 PM,4/10/15 11:30 AM,S,0.75603,0.75309,4.02,-0.55,3.47,7510123597
18438628,GBP/CAD,2000,4/8/15 8:22 PM,4/8/15 8:24 PM,S,1.86582,1.86586,-0.04,0.0,-0.04,7510123597
18438636,GBP/CAD,1000,4/8/15 8:24 PM,4/16/15 12:37 PM,B,1.83237,1.86539,-18.02,-0.06,-18.08,7510123597
18515238,GBP/CAD,1000,4/8/15 8:24 PM,4/17/15 10:46 AM,B,1.8267,1.86539,-21.18,-0.05,-21.23,7510123597
18438638,EUR/AUD,2000,4/8/15 8:25 PM,4/10/15 11:21 AM,S,1.40184,1.38275,20.0,0.27,20.27,7510123597
18438642,GBP/AUD,2000,4/8/15 8:26 PM,4/10/15 11:25 AM,S,1.93234,1.90907,24.38,0.28,24.66,7510123597
18456734,EUR/USD,1000,4/10/15 11:15 AM,4/28/15 11:33 AM,S,1.06042,1.09263,-21.08,0.08,-21.0,7510123597
18630046,EUR/USD,1000,4/10/15 11:15 AM,4/29/15 11:35 AM,S,1.06042,1.10019,-25.9,0.09,-25.81,7510123597
18456744,GBP/USD,2000,4/10/15 11:16 AM,4/30/15 11:58 AM,S,1.46456,1.54253,-101.09,-0.43,-101.52,7510123597
18456749,USD/CAD,2000,4/10/15 11:17 AM,4/14/15 11:40 AM,B,1.25833,1.263,-5.07,-0.04,-5.11,7510123597
18456761,GBP/JPY,2000,4/10/15 11:19 AM,4/15/15 12:11 PM,S,176.08,176.332,-2.86,-0.11,-2.97,7510123597
18456807,GBP/AUD,1000,4/10/15 11:25 AM,4/13/15 12:32 PM,S,1.90889,1.93176,-11.84,0.04,-11.8,7510123597
18471219,GBP/AUD,1000,4/10/15 11:25 AM,4/14/15 11:49 AM,S,1.90889,1.93536,-13.68,0.06,-13.62,7510123597
18470960,AUD/USD,1000,4/13/15 12:12 PM,4/27/15 11:47 AM,S,0.75652,0.7815,-16.52,-0.57,-17.09,7510123597
18616168,AUD/USD,1000,4/13/15 12:12 PM,4/28/15 11:40 AM,S,0.75652,0.79266,-23.67,-0.61,-24.28,7510123597
18471009,EUR/CAD,2000,4/13/15 12:19 PM,4/16/15 12:21 PM,S,1.33037,1.31776,13.76,0.09,13.85,7510123597
18471095,EUR/AUD,2000,4/13/15 12:29 PM,4/16/15 12:38 PM,B,1.37724,1.3927,-16.14,-0.71,-16.85,7510123597
18484672,USD/JPY,2000,4/14/15 11:38 AM,4/23/15 11:26 AM,S,119.657,120.031,-4.15,-0.09,-4.24,7510123597
18484679,USD/CAD,2000,4/14/15 11:40 AM,4/20/15 10:42 AM,S,1.25832,1.22027,41.79,0.05,41.84,7510123597
18484694,EUR/JPY,1000,4/14/15 11:41 AM,4/29/15 11:43 AM,S,126.429,131.319,-26.68,0.07,-26.61,7510123597
18645848,EUR/JPY,1000,4/14/15 11:41 AM,4/30/15 12:06 PM,S,126.429,133.167,-36.74,0.07,-36.67,7510123597
18484720,GBP/JPY,1000,4/14/15 11:44 AM,4/23/15 11:33 AM,S,175.284,180.026,-26.34,-0.21,-26.55,7510123597
18586744,GBP/JPY,1000,4/14/15 11:44 AM,4/24/15 11:06 AM,S,175.284,180.775,-30.37,-0.23,-30.6,7510123597
18498847,GBP/USD,2000,4/15/15 12:06 PM,4/30/15 11:58 AM,B,1.5424,1.47491,87.51,0.17,87.68,7510123597
18498916,GBP/JPY,2000,4/15/15 12:13 PM,4/28/15 11:47 AM,B,181.71,176.3,59.55,0.17,59.72,7510123597
18514576,EUR/USD,2000,4/16/15 12:04 PM,4/20/15 10:38 AM,B,1.07417,1.07376,0.55,-0.04,0.51,7510123597
18514598,GBP/USD,2000,4/16/15 12:05 PM,4/30/15 11:58 AM,S,1.49208,1.54253,-65.41,-0.3,-65.71,7510123597
18514725,USD/CAD,2000,4/16/15 12:12 PM,4/20/15 10:42 AM,S,1.22837,1.22028,8.89,0.02,8.91,7510123597
18514747,AUD/USD,2000,4/16/15 12:14 PM,4/20/15 10:43 AM,B,0.77877,0.77791,1.15,0.08,1.23,7510123597
18514768,NZD/USD,2000,4/16/15 12:15 PM,4/23/15 11:30 AM,B,0.75562,0.76471,-12.11,0.51,-11.6,7510123597
18514809,GBP/JPY,1000,4/16/15 12:17 PM,4/24/15 11:07 AM,S,177.727,180.782,-16.9,-0.16,-17.06,7510123597
18600257,GBP/JPY,1000,4/16/15 12:17 PM,4/27/15 11:30 AM,S,177.727,180.521,-15.48,-0.17,-15.65,7510123597
18514931,EUR/CAD,2000,4/16/15 12:21 PM,4/22/15 11:29 AM,S,1.31739,1.31846,-1.16,0.08,-1.08,7510123597
18515145,GBP/CAD,2000,4/16/15 12:37 PM,4/17/15 10:46 AM,S,1.83215,1.8272,5.42,0.0,5.42,7510123597
18515200,GBP/AUD,2000,4/16/15 12:41 PM,4/21/15 11:30 AM,S,1.91652,1.92584,-9.68,0.18,-9.5,7510123597
18527300,GBP/USD,2000,4/17/15 10:35 AM,4/20/15 10:39 AM,B,1.49225,1.50271,-14.02,0.01,-14.01,7510123597
18527404,USD/CAD,2000,4/17/15 10:39 AM,5/4/15 12:18 PM,S,1.21637,1.21185,4.93,0.17,5.1,7510123597
18527460,EUR/JPY,2000,4/17/15 10:41 AM,4/20/15 10:45 AM,B,127.758,128.439,-7.67,-0.02,-7.69,7510123597
18527474,GBP/JPY,2000,4/17/15 10:43 AM,4/20/15 10:46 AM,B,177.464,178.518,-11.88,0.01,-11.87,7510123597
18527518,GBP/CAD,1000,4/17/15 10:47 AM,4/29/15 11:47 AM,S,1.82703,1.85354,-14.3,0.04,-14.26,7510123597
18645956,GBP/CAD,1000,4/17/15 10:47 AM,4/30/15 12:10 PM,S,1.82703,1.85667,-15.96,0.04,-15.92,7510123597
18544789,EUR/USD,2000,4/20/15 10:39 AM,4/22/15 11:32 AM,S,1.07418,1.07846,-5.69,0.02,-5.67,7510123597
18544891,AUD/USD,2000,4/20/15 10:44 AM,4/22/15 11:33 AM,S,0.77866,0.78026,-2.13,-0.16,-2.29,7510123597
18558617,EUR/CAD,1000,4/21/15 11:27 AM,4/29/15 11:46 AM,S,1.30825,1.32767,-10.48,0.08,-10.4,7510123597
18645953,EUR/CAD,1000,4/21/15 11:27 AM,4/30/15 12:08 PM,S,1.30825,1.34782,-21.31,0.12,-21.19,7510123597
18558678,EUR/AUD,2000,4/21/15 11:30 AM,4/29/15 11:48 AM,B,1.37855,1.38326,-4.89,-1.11,-6.0,7510123597
18572612,GBP/USD,2000,4/22/15 11:23 AM,4/30/15 11:58 AM,B,1.5424,1.5037,50.18,0.1,50.28,7510123597
18572644,EUR/JPY,2000,4/22/15 11:27 AM,4/27/15 11:28 AM,B,129.204,128.834,4.1,-0.09,4.01,7510123597
18572649,GBP/JPY,2000,4/22/15 11:27 AM,4/28/15 11:47 AM,B,181.713,179.582,23.45,0.09,23.54,7510123597
18572674,EUR/CAD,2000,4/22/15 11:29 AM,4/30/15 12:08 PM,B,1.34755,1.31848,31.32,-0.52,30.8,7510123597
18572679,GBP/CAD,2000,4/22/15 11:30 AM,5/4/15 12:23 PM,B,1.83091,1.83861,-8.41,-0.26,-8.67,7510123597
18572716,EUR/USD,2000,4/22/15 11:32 AM,4/23/15 11:25 AM,B,1.07356,1.07844,-6.51,-0.06,-6.57,7510123597
18572718,AUD/USD,2000,4/22/15 11:33 AM,4/23/15 11:29 AM,B,0.77199,0.78026,-11.02,0.11,-10.91,7510123597
18586548,EUR/USD,1000,4/23/15 11:25 AM,4/30/15 11:55 AM,S,1.07366,1.11901,-29.41,0.04,-29.37,7510123597
18667584,EUR/USD,1000,4/23/15 11:25 AM,5/1/15 11:21 AM,S,1.07366,1.12345,-32.6,0.03,-32.57,7510123597
18586564,USD/JPY,2000,4/23/15 11:26 AM,4/24/15 10:59 AM,B,119.56,120.031,-5.21,0.0,-5.21,7510123597
18586573,USD/CAD,2000,4/23/15 11:27 AM,4/24/15 11:00 AM,B,1.21331,1.22405,-11.71,-0.03,-11.74,7510123597
18586589,AUD/USD,2000,4/23/15 11:30 AM,4/24/15 11:01 AM,S,0.77214,0.77892,-8.97,-0.08,-9.05,7510123597
18586609,NZD/USD,2000,4/23/15 11:31 AM,4/24/15 11:03 AM,S,0.75572,0.75629,-0.75,-0.13,-0.88,7510123597
18586675,EUR/AUD,2000,4/23/15 11:36 AM,4/27/15 11:36 AM,S,1.39053,1.38648,4.18,0.14,4.32,7510123597
18600023,EUR/USD,2000,4/24/15 10:55 AM,5/1/15 11:32 AM,B,1.12495,1.08624,50.67,-0.14,50.53,7510123597
18600053,GBP/USD,2000,4/24/15 10:58 AM,4/30/15 11:58 AM,S,1.51233,1.54253,-39.16,-0.13,-39.29,7510123597
18600075,USD/JPY,1000,4/24/15 10:59 AM,5/5/15 1:01 PM,S,119.569,120.491,-5.06,-0.04,-5.1,7510123597
18712068,USD/JPY,1000,4/24/15 10:59 AM,5/6/15 11:16 AM,S,119.569,119.808,-1.31,-0.04,-1.35,7510123597
18600102,AUD/USD,2000,4/24/15 11:01 AM,5/4/15 12:19 PM,B,0.78255,0.77888,4.86,0.31,5.17,7510123597
18600113,NZD/USD,2000,4/24/15 11:03 AM,4/29/15 11:42 AM,B,0.76809,0.75628,15.38,0.12,15.5,7510123597
18600166,EUR/JPY,2000,4/24/15 11:05 AM,4/27/15 11:28 AM,S,129.707,129.221,5.39,0.01,5.4,7510123597
18600194,GBP/JPY,2000,4/24/15 11:07 AM,4/28/15 11:47 AM,B,181.726,180.773,10.49,0.04,10.53,7510123597
18615758,EUR/JPY,2000,4/27/15 11:29 AM,5/1/15 11:33 AM,B,134.806,129.22,61.01,-0.17,60.84,7510123597
18629925,GBP/USD,2000,4/28/15 11:34 AM,4/30/15 11:58 AM,B,1.5424,1.52789,18.81,0.04,18.85,7510123597
18629990,USD/CAD,2000,4/28/15 11:38 AM,5/12/15 11:09 AM,S,1.20725,1.20416,3.27,0.16,3.43,7510123597
18630028,AUD/USD,2000,4/28/15 11:40 AM,5/12/15 11:09 AM,B,0.79836,0.79261,7.33,0.5,7.83,7510123597
18630074,NZD/USD,1000,4/28/15 11:42 AM,5/4/15 12:20 PM,B,0.75284,0.76826,-10.2,0.19,-10.01,7510123597
18696578,NZD/USD,1000,4/28/15 11:42 AM,5/5/15 1:03 PM,B,0.74894,0.76826,-12.78,0.21,-12.57,7510123597
18630133,GBP/JPY,2000,4/28/15 11:47 AM,5/1/15 11:27 AM,B,183.07,181.73,14.64,0.12,14.76,7510123597
18630199,GBP/AUD,1000,4/28/15 11:50 AM,4/30/15 12:12 PM,S,1.92536,1.94849,-11.87,0.13,-11.74,7510123597
18667897,GBP/AUD,1000,4/28/15 11:50 AM,5/1/15 11:30 AM,S,1.92536,1.94071,-7.91,0.18,-7.73,7510123597
18645653,EUR/USD,2000,4/29/15 11:35 AM,5/1/15 11:32 AM,B,1.12495,1.1001,32.53,-0.08,32.45,7510123597
18645767,EUR/JPY,2000,4/29/15 11:43 AM,5/1/15 11:33 AM,B,134.805,131.32,38.07,-0.08,37.99,7510123597
18645786,GBP/JPY,1000,4/29/15 11:44 AM,5/4/15 12:22 PM,B,181.733,183.297,-8.61,0.06,-8.55,7510123597
18696581,GBP/JPY,1000,4/29/15 11:44 AM,5/5/15 1:04 PM,B,182.161,183.297,-6.24,0.06,-6.18,7510123597
18645815,EUR/CAD,2000,4/29/15 11:46 AM,4/30/15 12:08 PM,B,1.34755,1.32766,21.43,-0.18,21.25,7510123597
18645820,GBP/CAD,1000,4/29/15 11:47 AM,5/4/15 12:24 PM,B,1.83089,1.8535,-12.35,-0.06,-12.41,7510123597
18696586,GBP/CAD,1000,4/29/15 11:47 AM,5/5/15 1:05 PM,B,1.82714,1.8535,-14.43,-0.06,-14.49,7510123597
18645894,GBP/USD,2000,4/29/15 11:55 AM,4/30/15 11:58 AM,B,1.5424,1.53675,7.33,0.03,7.36,7510123597
18667621,GBP/USD,1000,4/30/15 12:00 PM,5/1/15 11:22 AM,B,1.52705,1.54307,-10.49,0.01,-10.48,7510123597
18682341,GBP/USD,1000,4/30/15 12:00 PM,5/4/15 12:16 PM,B,1.51128,1.54307,-21.04,0.01,-21.03,7510123597
18667739,EUR/CAD,2000,4/30/15 12:09 PM,5/4/15 12:23 PM,B,1.34883,1.34776,1.17,-0.05,1.12,7510123597
18667785,EUR/AUD,2000,4/30/15 12:10 PM,5/4/15 12:25 PM,B,1.42298,1.41419,9.1,-0.14,8.96,7510123597
18682208,GBP/USD,2000,5/1/15 11:22 AM,5/5/15 1:00 PM,S,1.52702,1.51157,20.44,-0.02,20.42,7510123597
18682270,EUR/CAD,1000,5/1/15 11:27 AM,5/4/15 12:23 PM,B,1.34861,1.36114,-6.84,-0.03,-6.87,7510123597
18696582,EUR/CAD,1000,5/1/15 11:27 AM,5/5/15 1:05 PM,B,1.34362,1.36114,-9.59,-0.05,-9.64,7510123597
18682301,EUR/USD,1000,5/1/15 11:32 AM,5/4/15 12:15 PM,B,1.11378,1.12508,-7.48,-0.01,-7.49,7510123597
18696466,EUR/USD,1000,5/1/15 11:32 AM,5/5/15 1:00 PM,B,1.1119,1.12508,-8.72,-0.02,-8.74,7510123597
18682309,EUR/JPY,1000,5/1/15 11:33 AM,5/4/15 12:21 PM,B,133.889,134.826,-5.16,0.0,-5.16,7510123597
18696580,EUR/JPY,1000,5/1/15 11:33 AM,5/5/15 1:04 PM,B,133.883,134.826,-5.18,0.0,-5.18,7510123597
18696408,EUR/USD,1000,5/4/15 12:15 PM,5/6/15 11:15 AM,S,1.11379,1.12293,-6.02,0.01,-6.01,7510123597
18726626,EUR/USD,1000,5/4/15 12:15 PM,5/7/15 10:56 AM,S,1.11379,1.13774,-15.72,0.03,-15.69,7510123597
18696411,GBP/USD,1000,5/4/15 12:16 PM,5/6/15 11:16 AM,S,1.51123,1.51966,-5.55,-0.02,-5.57,7510123597
18726627,GBP/USD,1000,5/4/15 12:16 PM,5/7/15 10:57 AM,S,1.51123,1.52386,-8.29,-0.05,-8.34,7510123597
18696434,NZD/USD,1000,5/4/15 12:20 PM,5/8/15 12:03 PM,S,0.75285,0.74431,5.54,-0.43,5.11,7510123597
18758325,NZD/USD,1000,5/4/15 12:20 PM,5/11/15 10:58 AM,S,0.75285,0.73853,9.27,-0.48,8.79,7510123597
18696439,EUR/JPY,1000,5/4/15 12:21 PM,5/7/15 10:59 AM,S,133.889,135.64,-9.64,0.01,-9.63,7510123597
18742597,EUR/JPY,1000,5/4/15 12:21 PM,5/8/15 12:03 PM,S,133.889,134.709,-4.43,0.0,-4.43,7510123597
18696443,GBP/JPY,1000,5/4/15 12:22 PM,5/8/15 12:06 PM,S,181.732,185.205,-18.75,-0.1,-18.85,7510123597
18758331,GBP/JPY,1000,5/4/15 12:22 PM,5/11/15 11:01 AM,S,181.732,185.26,-19.04,-0.13,-19.17,7510123597
18696448,EUR/CAD,1000,5/4/15 12:23 PM,5/7/15 11:01 AM,S,1.34852,1.37182,-12.68,0.06,-12.62,7510123597
