Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
24562779,AUD/USD,1000,8/5/16 8:00 AM,8/10/16 7:24 PM,B,0.77201,0.76509,5.32,0.03,5.35,7510123597
24582257,USD/CAD,1000,8/8/16 10:12 AM,8/10/16 7:25 PM,B,1.30429,1.31619,-7.01,0.0,-7.01,7510123597
24582279,AUD/NZD,4000,8/8/16 10:15 AM,8/10/16 10:01 PM,B,1.05434,1.07005,-35.42,-0.35,-35.77,7510123597
24582287,AUD/CHF,1000,8/8/16 10:16 AM,8/10/16 7:23 PM,B,0.75297,0.74864,3.41,0.06,3.47,7510123597
24582306,ZAR/JPY,6000,8/8/16 10:18 AM,8/10/16 7:27 PM,B,7.596,7.492,4.74,0.38,5.12,7510123597
24597381,NZD/CHF,3000,8/9/16 12:14 PM,8/15/16 5:53 PM,B,0.70121,0.7033,-5.01,0.55,-4.46,7510123597
24619576,AUD/USD,3000,8/10/16 6:29 PM,8/12/16 5:53 PM,B,0.76543,0.77238,-16.15,0.13,-16.02,7510123597
24620339,UKOil,2,8/10/16 8:28 PM,8/11/16 5:44 PM,S,43.89,45.995,-32.48,0.0,-32.48,7510123597
24620342,XAU/USD,1,8/10/16 8:29 PM,8/15/16 5:58 PM,B,1341.22,1346.92,-4.43,-0.04,-4.47,7510123597
24663007,USD/CAD,3000,8/15/16 6:36 PM,8/22/16 5:26 PM,S,1.29163,1.29368,-3.62,-0.07,-3.69,7510123597
24663011,CAD/CHF,4000,8/15/16 6:37 PM,8/16/16 5:47 PM,B,0.74878,0.7531,-13.77,0.06,-13.71,7510123597
24680047,EUR/USD,3000,8/16/16 6:41 PM,8/24/16 3:19 PM,B,1.12546,1.12775,-5.18,-0.87,-6.05,7510123597
24680052,NZD/USD,3000,8/16/16 6:41 PM,8/17/16 8:12 PM,B,0.72384,0.72795,-9.46,0.05,-9.41,7510123597
24706539,USD/CAD,3000,8/18/16 6:45 PM,8/19/16 3:52 PM,S,1.27798,1.28782,-17.54,-0.01,-17.55,7510123597
24706549,EUR/USD,3000,8/18/16 6:47 PM,8/19/16 3:56 PM,B,1.13223,1.13377,-3.54,-0.11,-3.65,7510123597
24706741,EUR/TRY,3000,8/18/16 7:17 PM,8/19/16 3:56 PM,B,3.31545,3.3247,-7.26,-1.03,-8.29,7510123597
24706749,NGAS,2,8/18/16 7:18 PM,8/19/16 3:52 PM,B,2.5865,2.6925,-16.22,0.0,-16.22,7510123597
24733796,XAG/USD,50,8/22/16 5:54 PM,8/22/16 6:12 PM,S,18.868,18.921,-2.02,0.0,-2.02,7510123597
24733809,EUR/TRY,3000,8/22/16 5:57 PM,8/22/16 6:12 PM,B,3.33083,3.3324,-1.22,0.0,-1.22,7510123597
24745262,NZD/CHF,8000,8/23/16 3:17 PM,8/25/16 5:12 PM,B,0.70656,0.70477,11.22,0.98,12.2,7510123597
24758875,EUR/GBP,6000,8/24/16 3:53 PM,8/25/16 4:08 PM,S,0.8493,0.85562,-37.92,0.24,-37.68,7510123597
24867304,CAD/CHF,10000,9/5/16 6:02 PM,9/9/16 2:01 PM,B,0.7501,0.75826,-62.84,0.24,-62.6,7510123597
24891059,XAU/USD,4,9/7/16 11:47 AM,9/9/16 2:31 PM,B,1332.68,1348.3,-47.05,-0.12,-47.17,7510123597
24921721,NGAS,6,9/9/16 2:29 PM,9/9/16 2:29 PM,S,2.8275,2.8365,-4.06,0.0,-4.06,7510123597
24921732,NGAS,2,9/9/16 2:29 PM,9/21/16 8:27 AM,B,3.073,2.8375,36.27,0.0,36.27,7510123597
25047545,NGAS,2,9/9/16 2:29 PM,9/23/16 11:06 AM,B,2.9885,2.8375,23.21,0.0,23.21,7510123597
25084265,NGAS,2,9/9/16 2:29 PM,9/27/16 10:11 PM,B,2.982,2.8375,22.2,0.0,22.2,7510123597
24949855,GBP/AUD,4000,9/13/16 8:06 AM,9/16/16 5:25 PM,B,1.74535,1.77064,-57.96,-1.01,-58.97,7510123597
24966843,EUR/JPY,6000,9/14/16 8:14 AM,9/16/16 6:34 AM,B,114.702,115.966,-56.15,-0.42,-56.57,7510123597
24980545,USD/CAD,7000,9/15/16 6:58 AM,9/21/16 8:22 AM,B,1.31669,1.32099,-17.61,0.04,-17.57,7510123597
25096508,EUR/CAD,6000,9/26/16 7:40 AM,9/29/16 7:25 AM,B,1.4686,1.47922,-37.4,-1.41,-38.81,7510123597
25210550,EUR/JPY,5000,10/5/16 7:24 AM,10/7/16 9:18 AM,B,115.477,115.517,-1.55,-0.54,-2.09,7510123597
25223991,NGAS,6,10/6/16 4:06 AM,10/7/16 9:24 AM,B,3.026,3.0295,-1.69,0.0,-1.69,7510123597
25264775,XAU/USD,1,10/10/16 7:20 AM,11/2/16 5:27 AM,B,1292.52,1263.86,23.41,-0.16,23.25,7510123597
25538995,XAU/USD,1,10/10/16 7:20 AM,11/7/16 5:51 AM,B,1290.79,1263.86,21.65,-0.21,21.44,7510123597
25589274,XAU/USD,1,10/10/16 7:20 AM,11/8/16 12:47 PM,B,1280.49,1263.86,13.42,-0.22,13.2,7510123597
25280049,CHF/JPY,6000,10/11/16 7:34 AM,10/12/16 10:57 AM,B,104.663,105.641,-46.26,-0.1,-46.36,7510123597
25367102,Bund,7,10/18/16 12:15 PM,10/18/16 12:20 PM,S,163.62,163.62,0.0,0.0,0.0,7510123597
25409853,USD/MXN,2000,10/21/16 9:58 AM,11/2/16 5:26 AM,B,19.31773,18.65956,55.65,-3.06,52.59,7510123597
25538994,USD/MXN,2000,10/21/16 9:58 AM,11/6/16 10:00 PM,B,18.62063,18.65956,-3.36,-4.39,-7.75,7510123597
25622098,XAG/USD,300,11/9/16 6:35 AM,11/11/16 3:10 PM,B,17.927,18.774,-201.3,-9.4,-210.7,7510123597
25622114,XAG/USD,300,11/10/16 11:01 PM,11/11/16 9:43 AM,B,18.716,18.678,9.02,0.0,9.02,7510123597
25705789,Copper,9,11/15/16 6:44 AM,11/16/16 6:37 AM,S,2.4463,2.5045,-41.96,0.0,-41.96,7510123597
25705800,AUD/JPY,6000,11/15/16 6:47 AM,11/17/16 6:04 AM,B,81.622,81.61,0.53,0.57,1.1,7510123597
25726081,Copper,9,11/16/16 6:43 AM,11/22/16 6:26 AM,S,2.506,2.5638,-41.64,0.0,-41.64,7510123597
25767728,Copper,9,11/18/16 10:04 AM,11/21/16 5:47 AM,S,2.461,2.5243,-46.15,0.0,-46.15,7510123597
25780280,USD/ZAR,1000,11/21/16 6:30 AM,11/22/16 6:30 AM,B,14.18913,14.45817,-15.18,-0.26,-15.44,7510123597
25798225,ZAR/JPY,14000,11/22/16 6:59 AM,12/2/16 9:37 AM,B,8.033,7.806,22.19,0.79,22.98,7510123597
25798710,AUD/USD,3000,11/22/16 7:03 AM,12/20/16 12:33 PM,S,0.73786,0.72252,37.33,-2.09,35.24,7510123597
25813181,AUD/USD,3000,11/23/16 6:27 AM,11/23/16 2:11 PM,B,0.73733,0.74351,-14.98,0.0,-14.98,7510123597
25813264,ZAR/JPY,14000,11/23/16 6:41 AM,12/6/16 7:32 AM,B,8.3,7.903,38.26,0.99,39.25,7510123597
25813687,Bund,3,11/23/16 7:29 AM,12/6/16 7:31 AM,S,161.4,160.73,16.94,0.0,16.94,7510123597
25830059,NZD/USD,3000,11/24/16 6:39 AM,11/29/16 11:06 PM,S,0.69934,0.7135,-34.01,-0.4,-34.41,7510123597
25864276,ZAR/JPY,14000,11/28/16 6:23 AM,12/8/16 6:49 AM,B,8.386,8.034,34.34,1.18,35.52,7510123597
25864299,AUD/USD,3000,11/28/16 6:27 AM,12/20/16 12:33 PM,S,0.74763,0.72252,61.1,-1.62,59.48,7510123597
25864367,NZD/USD,3000,11/28/16 6:36 AM,12/8/16 6:43 AM,S,0.70859,0.71999,-27.06,-1.14,-28.2,7510123597
25916042,AUD/USD,3000,12/1/16 7:08 AM,12/8/16 6:41 AM,S,0.74076,0.7495,-20.74,-0.55,-21.29,7510123597
25916106,Bund,3,12/1/16 7:14 AM,12/6/16 7:31 AM,S,160.89,160.73,4.05,0.0,4.05,7510123597
25937843,Bund,3,12/2/16 9:48 AM,12/5/16 7:01 AM,S,160.32,161.35,-25.75,0.0,-25.75,7510123597
26004680,USD/JPY,2000,12/8/16 7:22 AM,12/12/16 6:37 AM,S,113.631,115.589,-26.91,-0.1,-27.01,7510123597
26004692,NZD/CHF,3000,12/8/16 7:25 AM,12/19/16 3:24 PM,B,0.711,0.72522,-33.71,0.8,-32.91,7510123597
26025650,NZD/CHF,3000,12/9/16 9:31 AM,12/16/16 3:27 PM,B,0.71624,0.73046,-33.35,0.62,-32.73,7510123597
26039070,EUR/JPY,2000,12/12/16 7:08 AM,12/23/16 3:26 AM,B,122.623,122.153,6.52,-0.38,6.14,7510123597
26055278,EUR/JPY,2000,12/13/16 8:02 AM,12/20/16 8:00 AM,B,122.495,122.675,-2.47,-0.17,-2.64,7510123597
26088525,AUD/USD,3000,12/15/16 6:37 AM,12/20/16 12:33 PM,S,0.742,0.72252,47.4,-0.18,47.22,7510123597
26088641,EUR/JPY,2000,12/15/16 6:52 AM,12/29/16 1:49 PM,B,122.111,123.44,-18.6,-0.18,-18.78,7510123597
